ID_CLIENTE,SAFRA_REF,INADIMPLENTE
8529899700094903171,2021-07-01,0.41881300342169914
8529899700094903171,2021-07-01,0.4075492949079908
8529899700094903171,2021-07-01,0.4324674098261056
8529899700094903171,2021-07-01,0.4136856585443544
499242942549937267,2021-07-01,0.3651896853146852
499242942549937267,2021-07-01,0.3651896853146852
499242942549937267,2021-07-01,0.36631152603435213
499242942549937267,2021-07-01,0.36631152603435213
499242942549937267,2021-07-01,0.36631152603435213
499242942549937267,2021-07-01,0.37777956765456766
499242942549937267,2021-07-01,0.3656129009879009
499242942549937267,2021-07-01,0.34997401209901197
499242942549937267,2021-07-01,0.34997401209901197
5897410907783139228,2021-07-01,0.24033029470529474
5897410907783139228,2021-07-01,0.2492330724830725
5897410907783139228,2021-07-01,0.2492330724830725
5897410907783139228,2021-07-01,0.14335517260517258
2083323809219952960,2021-07-01,0.2141468253968254
2083323809219952960,2021-07-01,0.2237948162948162
2083323809219952960,2021-07-01,0.23926771035981553
2083323809219952960,2021-07-01,0.2525750696671748
2083323809219952960,2021-07-01,0.21614682539682536
2083323809219952960,2021-07-01,0.2237948162948162
2083323809219952960,2021-07-01,0.2492899322899322
2083323809219952960,2021-07-01,0.2527830502830502
2083323809219952960,2021-07-01,0.2527830502830502
2083323809219952960,2021-07-01,0.24325715950715945
1953058402621337677,2021-07-01,0.35655567670453314
1953058402621337677,2021-07-01,0.35655567670453314
1953058402621337677,2021-07-01,0.3545166097343516
1953058402621337677,2021-07-01,0.3462063593552158
3408536439470975134,2021-07-01,0.2496796259296259
3408536439470975134,2021-07-01,0.2473496225996226
3408536439470975134,2021-07-01,0.24040762015762013
3408536439470975134,2021-07-01,0.2501405538905539
5687511145009775604,2021-07-01,0.49556225495350903
5687511145009775604,2021-07-01,0.5259834901940166
7485107528960607346,2021-07-01,0.2146921587184745
7485107528960607346,2021-07-01,0.16314958691119683
531805620371082364,2021-07-01,0.3294304248383196
5761480994209806499,2021-07-01,0.14881486291486293
5761480994209806499,2021-07-01,0.144925974025974
5761480994209806499,2021-07-01,0.1805360028860029
5761480994209806499,2021-07-01,0.16976494061494063
5761480994209806499,2021-07-01,0.16976494061494063
5761480994209806499,2021-07-01,0.16169365079365075
5761480994209806499,2021-07-01,0.16169365079365075
5761480994209806499,2021-07-01,0.14881486291486293
5761480994209806499,2021-07-01,0.16169365079365075
5761480994209806499,2021-07-01,0.16169365079365075
5761480994209806499,2021-07-01,0.16169365079365075
5761480994209806499,2021-07-01,0.16169365079365075
5761480994209806499,2021-07-01,0.14064025974025973
5761480994209806499,2021-07-01,0.14064025974025973
5761480994209806499,2021-07-01,0.14064025974025973
5761480994209806499,2021-07-01,0.14064025974025973
4762256864594914240,2021-07-01,0.5781666539234686
8570963260597299378,2021-07-01,0.16993830912720365
5974858472822751652,2021-07-01,0.41189205075969787
3421433989501830226,2021-07-01,0.4644348584926389
4327694790333781288,2021-07-01,0.22134431723247516
4327694790333781288,2021-07-01,0.1845043238924818
8173830874846355280,2021-07-01,0.18464216502451794
8173830874846355280,2021-07-01,0.18464216502451794
8173830874846355280,2021-07-01,0.18464216502451794
8173830874846355280,2021-07-01,0.14712756198050309
8173830874846355280,2021-07-01,0.14712756198050309
8173830874846355280,2021-07-01,0.1393775619805031
8173830874846355280,2021-07-01,0.13400054520642748
8173830874846355280,2021-07-01,0.15032308867602978
8173830874846355280,2021-07-01,0.14433892904481133
8173830874846355280,2021-07-01,0.15032308867602978
2347028805684088098,2021-07-01,0.36579513542013536
3632378524835692731,2021-07-01,0.15674442224442223
3632378524835692731,2021-07-01,0.16163725163725162
3632378524835692731,2021-07-01,0.15460406260406262
2033394215069562776,2021-07-01,0.43048527843845186
2033394215069562776,2021-07-01,0.42947129242446586
2033394215069562776,2021-07-01,0.42947129242446586
2033394215069562776,2021-07-01,0.41893843656343654
3285246914299291124,2021-07-01,0.4248976999896202
3285246914299291124,2021-07-01,0.4375000424412189
3285246914299291124,2021-07-01,0.424372641714562
3285246914299291124,2021-07-01,0.42549438108630133
2929243640075785940,2021-07-01,0.2699862067756805
2929243640075785940,2021-07-01,0.25615237540237545
2929243640075785940,2021-07-01,0.28074200799200805
2929243640075785940,2021-07-01,0.29071328671328683
2929243640075785940,2021-07-01,0.2574023754023755
2407532237672094312,2021-07-01,0.23720445799470571
2407532237672094312,2021-07-01,0.23809010013034781
2407532237672094312,2021-07-01,0.24135738839763607
5635781225931111684,2021-07-01,0.44659782456105973
5635781225931111684,2021-07-01,0.4814812189444541
1235244772550233980,2021-07-01,0.2515643166357452
1235244772550233980,2021-07-01,0.22931016206016205
1235244772550233980,2021-07-01,0.2317785825285825
4365965554261111250,2021-07-01,0.35181206727008657
5162636608292907782,2021-07-01,0.27729698079698084
8248484932270772248,2021-07-01,0.2622975872167049
924957821424248698,2021-07-01,0.3398116541292413
924957821424248698,2021-07-01,0.3452580827006698
924957821424248698,2021-07-01,0.3501346885509598
6828316696355015040,2021-07-01,0.2106116390919022
8409181491723988567,2021-07-01,0.1867620066714894
8409181491723988567,2021-07-01,0.18388272513431314
8409181491723988567,2021-07-01,0.18831007556166351
8409181491723988567,2021-07-01,0.17512456662615464
4532469127306079736,2021-07-01,0.19619369519369523
7664272163315705419,2021-07-01,0.23185643841023096
7664272163315705419,2021-07-01,0.23284239567192352
9206030810342980458,2021-07-01,0.3976795608931832
9206030810342980458,2021-07-01,0.4241567226203448
9206030810342980458,2021-07-01,0.368000506287658
5810778736737569699,2021-07-01,0.22801219042395512
5810778736737569699,2021-07-01,0.21229543495719966
1366416810235233769,2021-07-01,0.35279285275337896
1366416810235233769,2021-07-01,0.3458354423354422
1366416810235233769,2021-07-01,0.3598090295590295
1366416810235233769,2021-07-01,0.3593090295590295
1366416810235233769,2021-07-01,0.3458354423354422
1366416810235233769,2021-07-01,0.33263320159372783
8067924767167570288,2021-07-01,0.23003698528853322
7908414709866823255,2021-07-01,0.47663424075924055
7908414709866823255,2021-07-01,0.5007648323898323
7908414709866823255,2021-07-01,0.4805231296481295
7908414709866823255,2021-07-01,0.5046537212787212
8994944800097997361,2021-07-01,0.3156684856362277
8994944800097997361,2021-07-01,0.30901500578274776
6950439982480713649,2021-07-01,0.44079667554667556
6950439982480713649,2021-07-01,0.4293641081141081
8901696535927078963,2021-07-01,0.5411040267987198
8901696535927078963,2021-07-01,0.5471739846186776
8901696535927078963,2021-07-01,0.5471739846186776
8901696535927078963,2021-07-01,0.5424770149217079
8901696535927078963,2021-07-01,0.5471739846186776
8901696535927078963,2021-07-01,0.5795027767415873
8901696535927078963,2021-07-01,0.5524708544155474
6204723742351094322,2021-07-01,0.1726395519684994
3095408468798675621,2021-07-01,0.3727578157136979
3095408468798675621,2021-07-01,0.39109323356382164
7722287846688771887,2021-07-01,0.41426076292988073
312543480920432545,2021-07-01,0.11799908424908423
312543480920432545,2021-07-01,0.17090745365745363
312543480920432545,2021-07-01,0.1499386055121349
6394935036014530592,2021-07-01,0.36730272642733935
6394935036014530592,2021-07-01,0.36169852653366585
3281617395243454427,2021-07-01,0.26472108520134835
1115703227712697214,2021-07-01,0.2719973060565166
1115703227712697214,2021-07-01,0.27010719616640677
8185063234515056194,2021-07-01,0.2600722700502113
8185063234515056194,2021-07-01,0.3050115578865579
8185063234515056194,2021-07-01,0.2894579513623632
8185063234515056194,2021-07-01,0.2599990311975606
8185063234515056194,2021-07-01,0.26437490162915867
7492389223353246125,2021-07-01,0.4180636054131478
7492389223353246125,2021-07-01,0.45483437484839095
7492389223353246125,2021-07-01,0.42239260974215215
6217788509719675691,2021-07-01,0.47564245476745476
6217788509719675691,2021-07-01,0.4765524351379614
8716163053080758848,2021-07-01,0.34905790008364385
8716163053080758848,2021-07-01,0.3351416198180905
8716163053080758848,2021-07-01,0.32232295056463856
8716163053080758848,2021-07-01,0.3188366747631455
8716163053080758848,2021-07-01,0.3188366747631455
8716163053080758848,2021-07-01,0.3498990981013124
324916756972236008,2021-07-01,0.5126746733663835
324916756972236008,2021-07-01,0.4798068707669546
324916756972236008,2021-07-01,0.47079990550998935
324916756972236008,2021-07-01,0.47079990550998935
324916756972236008,2021-07-01,0.47079990550998935
324916756972236008,2021-07-01,0.5063057644974748
7269781193318890653,2021-07-01,0.13988905538905536
7269781193318890653,2021-07-01,0.14198501498501495
6784879562354696650,2021-07-01,0.13468076174471524
8229446069655666941,2021-07-01,0.34050251868015025
8229446069655666941,2021-07-01,0.34050251868015025
4972567100282306577,2021-07-01,0.4438539236820971
5864443060004179363,2021-07-01,0.38387358319280523
5864443060004179363,2021-07-01,0.4114501856838813
5864443060004179363,2021-07-01,0.4110272673662262
5864443060004179363,2021-07-01,0.3860658908851129
5864443060004179363,2021-07-01,0.3930996473333431
2439954154030259398,2021-07-01,0.21818757631257626
8623308321032624474,2021-07-01,0.3491082267405797
8623308321032624474,2021-07-01,0.33813625418269383
8623308321032624474,2021-07-01,0.34127306190541473
4524147234488547993,2021-07-01,0.4124673747734894
4524147234488547993,2021-07-01,0.4293637661358251
4524147234488547993,2021-07-01,0.42232568313179786
6987942592445950913,2021-07-01,0.24119088672765143
6987942592445950913,2021-07-01,0.23899400028076495
6987942592445950913,2021-07-01,0.2867660149877642
6987942592445950913,2021-07-01,0.24902599116569707
8684964138237894839,2021-07-01,0.2460185786435786
6582676833651678345,2021-07-01,0.40226819160371813
6582676833651678345,2021-07-01,0.40226819160371813
6582676833651678345,2021-07-01,0.4234631063381064
6582676833651678345,2021-07-01,0.4220266261516263
6582676833651678345,2021-07-01,0.40900875513375534
6582676833651678345,2021-07-01,0.3911372392227656
6582676833651678345,2021-07-01,0.40226819160371813
6582676833651678345,2021-07-01,0.4234631063381064
1036256411320325774,2021-07-01,0.2591844412897043
1036256411320325774,2021-07-01,0.26213952786979094
968199235777440720,2021-07-01,0.2970803623191394
968199235777440720,2021-07-01,0.27722863744589377
968199235777440720,2021-07-01,0.27722863744589377
968199235777440720,2021-07-01,0.2779851764592477
968199235777440720,2021-07-01,0.3141400387538158
968199235777440720,2021-07-01,0.2970803623191394
968199235777440720,2021-07-01,0.30131257291899705
968199235777440720,2021-07-01,0.28710011870654284
6916556752218696485,2021-07-01,0.16240740142210733
6916556752218696485,2021-07-01,0.16240740142210733
6916556752218696485,2021-07-01,0.16240740142210733
6916556752218696485,2021-07-01,0.16595502046972638
6916556752218696485,2021-07-01,0.1613121633268692
6916556752218696485,2021-07-01,0.16974399869348716
6916556752218696485,2021-07-01,0.16974399869348716
6916556752218696485,2021-07-01,0.17131506651455503
6916556752218696485,2021-07-01,0.17131506651455503
6916556752218696485,2021-07-01,0.1686253118248003
6916556752218696485,2021-07-01,0.1686253118248003
6916556752218696485,2021-07-01,0.1686253118248003
6030285068945261052,2021-07-01,0.3907411061161061
6030285068945261052,2021-07-01,0.3695615232720496
6030285068945261052,2021-07-01,0.38676474913974906
6030285068945261052,2021-07-01,0.3924456515706515
6030285068945261052,2021-07-01,0.38765011377511366
8463871205935856285,2021-07-01,0.25831450992248206
4071158585850879204,2021-07-01,0.3886217153343978
4071158585850879204,2021-07-01,0.3168113677872082
4071158585850879204,2021-07-01,0.3529222581047988
3218226066162129945,2021-07-01,0.4533017954267954
4679462479444735708,2021-07-01,0.457766475182884
4679462479444735708,2021-07-01,0.457766475182884
4679462479444735708,2021-07-01,0.4656922161086248
4679462479444735708,2021-07-01,0.457766475182884
4679462479444735708,2021-07-01,0.4656922161086248
4679462479444735708,2021-07-01,0.4754990744549568
4724876423989598202,2021-07-01,0.1301630175380175
4724876423989598202,2021-07-01,0.13869115606615606
4724876423989598202,2021-07-01,0.12526708014208013
2128970218770090704,2021-07-01,0.25733202152164997
2128970218770090704,2021-07-01,0.2613572740469025
2128970218770090704,2021-07-01,0.25733202152164997
1003144834589372198,2021-07-01,0.20088271777242364
1003144834589372198,2021-07-01,0.20088271777242364
9127318190908282126,2021-07-01,0.3861610448236819
9127318190908282126,2021-07-01,0.3873673385299756
8163895533020293251,2021-07-01,0.19179222901281714
8163895533020293251,2021-07-01,0.21664756811815633
8163895533020293251,2021-07-01,0.19109525931584748
5794903898038236832,2021-07-01,0.12011138861138862
5794903898038236832,2021-07-01,0.1108712953712954
3960251564708868781,2021-07-01,0.2098270430549843
3960251564708868781,2021-07-01,0.2544213147963148
3960251564708868781,2021-07-01,0.20943021765815892
3960251564708868781,2021-07-01,0.2473284860564273
3960251564708868781,2021-07-01,0.20943021765815892
5888474320320735000,2021-07-01,0.4962492431755403
5888474320320735000,2021-07-01,0.4784100938191495
5888474320320735000,2021-07-01,0.47052996464444
761746217261797478,2021-07-01,0.17428796203796207
761746217261797478,2021-07-01,0.16714510489510492
1507697130807703164,2021-07-01,0.3716693589364396
9184785003280841216,2021-07-01,0.4814788059377843
9184785003280841216,2021-07-01,0.4988928118664962
9184785003280841216,2021-07-01,0.4988928118664962
1182975716201409626,2021-07-01,0.3710038103824951
1182975716201409626,2021-07-01,0.37912364922659014
1182975716201409626,2021-07-01,0.3798501449530859
1182975716201409626,2021-07-01,0.38696410009278476
1182975716201409626,2021-07-01,0.3602815866997451
5369576709077493659,2021-07-01,0.4278562728121554
3472934456083131714,2021-07-01,0.37746822848932815
717981637594591016,2021-07-01,0.1863526391908745
717981637594591016,2021-07-01,0.19922202307496428
717981637594591016,2021-07-01,0.18830502014325542
717981637594591016,2021-07-01,0.1706243674626027
8255085612985072878,2021-07-01,0.14681740155269563
8255085612985072878,2021-07-01,0.14071796177678528
7751080728852739823,2021-07-01,0.25278952546935707
7751080728852739823,2021-07-01,0.28869647404194043
4347826483121154490,2021-07-01,0.35647355568408196
4347826483121154490,2021-07-01,0.3630079417579417
4347826483121154490,2021-07-01,0.3431201298701298
4347826483121154490,2021-07-01,0.34950244725244717
4347826483121154490,2021-07-01,0.3600190102295364
4347826483121154490,2021-07-01,0.3600190102295364
4347826483121154490,2021-07-01,0.36368567689620307
4347826483121154490,2021-07-01,0.3641618673723936
4347826483121154490,2021-07-01,0.36061641282693907
2214132103234633622,2021-07-01,0.19983510787458156
2214132103234633622,2021-07-01,0.16463528138528133
2214132103234633622,2021-07-01,0.17138675213675214
2214132103234633622,2021-07-01,0.19460470085470088
2214132103234633622,2021-07-01,0.19460470085470088
410843023337872279,2021-07-01,0.32763631457981307
2022367282554149730,2021-07-01,0.4271584541189805
2022367282554149730,2021-07-01,0.3774083971583972
7637066986811047950,2021-07-01,0.27601731601731605
7637066986811047950,2021-07-01,0.25330072705072715
7637066986811047950,2021-07-01,0.2514765512265513
86110062990790869,2021-07-01,0.1602390754670166
5304536516981778801,2021-07-01,0.18909847900637378
5304536516981778801,2021-07-01,0.20901148266937747
5304536516981778801,2021-07-01,0.20901148266937747
3829967475074118757,2021-07-01,0.6416871409688771
3829967475074118757,2021-07-01,0.6651088862927962
7444686668183702737,2021-07-01,0.25430813630813637
7444686668183702737,2021-07-01,0.2250662670662671
682352428813668634,2021-07-01,0.40955583288400615
682352428813668634,2021-07-01,0.40955583288400615
682352428813668634,2021-07-01,0.4045575674325674
682352428813668634,2021-07-01,0.4072636250917984
682352428813668634,2021-07-01,0.4072636250917984
682352428813668634,2021-07-01,0.4072636250917984
7613717984547031729,2021-07-01,0.5393830948463302
7910340581026492945,2021-07-01,0.27475423472296545
7910340581026492945,2021-07-01,0.19589219179513304
7910340581026492945,2021-07-01,0.22303263468557596
6352592240901579272,2021-07-01,0.458149797057117
5574997762710520717,2021-07-01,0.20238779276279284
5574997762710520717,2021-07-01,0.2064234792984794
8939476669690489534,2021-07-01,0.30317135560517916
107343823625119033,2021-07-01,0.16277611865258923
6349142675790687765,2021-07-01,0.4901493067046474
6349142675790687765,2021-07-01,0.5079150687204094
6349142675790687765,2021-07-01,0.4901493067046474
5067621068959932809,2021-07-01,0.2594143168922581
5067621068959932809,2021-07-01,0.2530651105430518
5067621068959932809,2021-07-01,0.2594143168922581
5067621068959932809,2021-07-01,0.2470526785306197
5067621068959932809,2021-07-01,0.23391992239786358
2397171153213063761,2021-07-01,0.22407629285918765
2397171153213063761,2021-07-01,0.22134603700393182
2397171153213063761,2021-07-01,0.2183607861436809
2397171153213063761,2021-07-01,0.22134603700393182
2397171153213063761,2021-07-01,0.22134603700393182
8195468623809753777,2021-07-01,0.29648886343274894
8195468623809753777,2021-07-01,0.2961154327698446
8195468623809753777,2021-07-01,0.2906621360665479
8195468623809753777,2021-07-01,0.2587935373450079
6271697692808086495,2021-07-01,0.4823854617604617
5176940320835464459,2021-07-01,0.41133387410961775
5176940320835464459,2021-07-01,0.37355975787497514
5176940320835464459,2021-07-01,0.3980283185540622
5176940320835464459,2021-07-01,0.3898313488570925
5176940320835464459,2021-07-01,0.3898313488570925
5176940320835464459,2021-07-01,0.3877159642417079
5176940320835464459,2021-07-01,0.3877159642417079
4342146186255136598,2021-07-01,0.2029330808080808
4342146186255136598,2021-07-01,0.181009199134199
4342146186255136598,2021-07-01,0.2029330808080808
4795152981525833467,2021-07-01,0.4327903083758347
4795152981525833467,2021-07-01,0.4226784202639466
4795152981525833467,2021-07-01,0.4226784202639466
4795152981525833467,2021-07-01,0.4144529235384499
4795152981525833467,2021-07-01,0.42681974969474956
5714540197488862003,2021-07-01,0.319016726737315
5714540197488862003,2021-07-01,0.26919636795952584
5714540197488862003,2021-07-01,0.2816319930069931
6012031176108922616,2021-07-01,0.18759387744178768
1998941557906036376,2021-07-01,0.19365523039052454
5558533999208199371,2021-07-01,0.6249084975482033
8464809590757561185,2021-07-01,0.4301246676440176
8464809590757561185,2021-07-01,0.445124282580165
8464809590757561185,2021-07-01,0.4352466567660067
8464809590757561185,2021-07-01,0.4301708991902491
6721448955097663572,2021-07-01,0.40743370661608885
6721448955097663572,2021-07-01,0.4554113181858058
6721448955097663572,2021-07-01,0.46161838889287643
5225029212547588718,2021-07-01,0.3429876148626149
5225029212547588718,2021-07-01,0.35961323398823397
5225029212547588718,2021-07-01,0.3668785395890659
8926565682509268383,2021-07-01,0.37315462656252124
8926565682509268383,2021-07-01,0.37315462656252124
8926565682509268383,2021-07-01,0.4002401203171327
8926565682509268383,2021-07-01,0.35640373856163315
8926565682509268383,2021-07-01,0.4129135024905149
8926565682509268383,2021-07-01,0.4129135024905149
8926565682509268383,2021-07-01,0.3520042296884401
2983174282784691273,2021-07-01,0.14817216117216117
2983174282784691273,2021-07-01,0.1733916361416361
8536031856585966123,2021-07-01,0.3789957965151465
8536031856585966123,2021-07-01,0.3840181730034673
8536031856585966123,2021-07-01,0.4001898901751843
8536031856585966123,2021-07-01,0.4001898901751843
8536031856585966123,2021-07-01,0.4001898901751843
7696655736121386405,2021-07-01,0.21168329219799817
7696655736121386405,2021-07-01,0.20419122870593462
7750874287225529604,2021-07-01,0.42585235924206516
7750874287225529604,2021-07-01,0.41972895486866085
7750874287225529604,2021-07-01,0.4189820628717689
8013668117699219722,2021-07-01,0.21783354624302897
7289435138601868544,2021-07-01,0.2322964261400794
7289435138601868544,2021-07-01,0.1874978603268077
7289435138601868544,2021-07-01,0.19782830765725506
5042877476420217533,2021-07-01,0.19833035020535023
5042877476420217533,2021-07-01,0.1945860063139475
1299146298565441811,2021-07-01,0.31287674399903503
8376902089871279815,2021-07-01,0.4127651252256517
8376902089871279815,2021-07-01,0.39532958854011496
8376902089871279815,2021-07-01,0.4149651252256517
3997247264680905799,2021-07-01,0.406655238767081
3997247264680905799,2021-07-01,0.4216937141805564
5029701292539093910,2021-07-01,0.36073861226492804
8733525963966339207,2021-07-01,0.5363389737627355
8733525963966339207,2021-07-01,0.5494636823874441
8733525963966339207,2021-07-01,0.5700460747113223
1454789421854453615,2021-07-01,0.3304397546897547
1454789421854453615,2021-07-01,0.33206368631368627
1454789421854453615,2021-07-01,0.3258372738372738
1454789421854453615,2021-07-01,0.3258372738372738
209477776078372134,2021-07-01,0.4020353149322224
209477776078372134,2021-07-01,0.39115014798358794
209477776078372134,2021-07-01,0.39639472023280403
209477776078372134,2021-07-01,0.39003108386916774
3156852928909455203,2021-07-01,0.4589553835888421
3156852928909455203,2021-07-01,0.4212670719005304
7590999900861381526,2021-07-01,0.27673382306547956
4556737702757145073,2021-07-01,0.26833367123073015
6545052034269841737,2021-07-01,0.2323869266698214
6545052034269841737,2021-07-01,0.2319650568729516
6545052034269841737,2021-07-01,0.22950057282758515
6545052034269841737,2021-07-01,0.23366420086621317
6545052034269841737,2021-07-01,0.23698858481559715
6545052034269841737,2021-07-01,0.23345835524124997
3571198145319411787,2021-07-01,0.4167201605583958
3571198145319411787,2021-07-01,0.41550298884122405
3571198145319411787,2021-07-01,0.43857317012193164
3571198145319411787,2021-07-01,0.43857317012193164
8874257794774679816,2021-07-01,0.5005144022644022
2634859679238614382,2021-07-01,0.17183556721056722
2634859679238614382,2021-07-01,0.1640699994449994
2634859679238614382,2021-07-01,0.1713711485882538
2634859679238614382,2021-07-01,0.2142260014237569
2634859679238614382,2021-07-01,0.1855402514152514
2634859679238614382,2021-07-01,0.16005137917637913
2678966409665050034,2021-07-01,0.4167881371668221
2678966409665050034,2021-07-01,0.4167881371668221
2678966409665050034,2021-07-01,0.3969946115975529
2678966409665050034,2021-07-01,0.3969946115975529
2250817603281429928,2021-07-01,0.3374702811808074
2106875407768047316,2021-07-01,0.16975168703845175
7458891296671174680,2021-07-01,0.38953165676850804
8213533889694327948,2021-07-01,0.25549884837384845
8213533889694327948,2021-07-01,0.2556255966255967
8213533889694327948,2021-07-01,0.25549884837384845
6471448246085839373,2021-07-01,0.3414046806417725
2532435113844289043,2021-07-01,0.3623267009048744
2532435113844289043,2021-07-01,0.35764493985546614
2532435113844289043,2021-07-01,0.3895730155730156
2532435113844289043,2021-07-01,0.3680606615606616
2532435113844289043,2021-07-01,0.3683255354037089
2532435113844289043,2021-07-01,0.3623267009048744
2532435113844289043,2021-07-01,0.3582224493006227
2532435113844289043,2021-07-01,0.38481111081111086
2532435113844289043,2021-07-01,0.38307301557301554
2532435113844289043,2021-07-01,0.3618255354037088
2532435113844289043,2021-07-01,0.3618255354037088
3137879241768961145,2021-07-01,0.19657375373164854
3137879241768961145,2021-07-01,0.18871661087450564
3118152790263512426,2021-07-01,0.19917486190280306
3118152790263512426,2021-07-01,0.19917486190280306
903093877129717133,2021-07-01,0.374058037526138
903093877129717133,2021-07-01,0.2977180248556299
2645324649046215594,2021-07-01,0.22479319678429588
2645324649046215594,2021-07-01,0.22479319678429588
2645324649046215594,2021-07-01,0.19735649459759366
621182491555347581,2021-07-01,0.3318401298563838
621182491555347581,2021-07-01,0.31814965366590753
8706851346184249504,2021-07-01,0.4855032868225091
1343530446996409207,2021-07-01,0.23945025880552195
1343530446996409207,2021-07-01,0.2580258776311408
3977861004707764824,2021-07-01,0.17184591307385425
3977861004707764824,2021-07-01,0.25561439459233587
3977861004707764824,2021-07-01,0.1543935321214733
3977861004707764824,2021-07-01,0.25561439459233587
3977861004707764824,2021-07-01,0.25561439459233587
1156053485989336481,2021-07-01,0.2667792536410958
1156053485989336481,2021-07-01,0.3060614246864247
1156053485989336481,2021-07-01,0.2874053446553447
1156053485989336481,2021-07-01,0.28806081418581425
1156053485989336481,2021-07-01,0.29473527861027865
1156053485989336481,2021-07-01,0.2839365911865912
1156053485989336481,2021-07-01,0.2839365911865912
1118514612547157551,2021-07-01,0.2512375426505862
1118514612547157551,2021-07-01,0.25457087598391953
6817075905797098547,2021-07-01,0.5290694305694305
7930925883736021864,2021-07-01,0.17813478721141263
7930925883736021864,2021-07-01,0.17813478721141263
7930925883736021864,2021-07-01,0.17813478721141263
7930925883736021864,2021-07-01,0.19708135453297992
7930925883736021864,2021-07-01,0.18549084781747321
7930925883736021864,2021-07-01,0.22093408513571053
7930925883736021864,2021-07-01,0.1936690584956839
2451708306555441014,2021-07-01,0.2433800088800089
7442192566700924647,2021-07-01,0.21126905039405042
7442192566700924647,2021-07-01,0.17057565555359674
7442192566700924647,2021-07-01,0.157393115871057
